sym,side,level,gap_regime,gap_pct,touch_lbl,bounced,date,mfe15,mfe30,mfe60,hit_>=0.50%,hit_>=0.75%
QQQ,long,1H_Sup,Flat,0.196,2nd,True,2026-01-21,0.42758146164053895,0.5668321292246256,0.9567339984600567,True,True
QQQ,long,1H_Sup,Flat,0.196,3rd+,True,2026-01-21,0.06231960115455187,0.09980976121753214,0.21157504591971468,False,False
QQQ,long,1H_Sup,Flat,0.196,3rd+,True,2026-01-21,0.06862857611279112,0.11487826871054733,0.18035904582342774,False,False
QQQ,long,1H_Sup,Flat,0.196,3rd+,True,2026-01-21,0.16742942440497244,0.23294457293769133,0.23294457293769133,False,False
QQQ,long,1H_Sup,Flat,0.196,3rd+,True,2026-01-21,0.21486207235871585,0.21486207235871585,0.3476891789943262,False,False
QQQ,long,1H_Sup,Flat,0.196,3rd+,True,2026-01-21,0.12294074256208509,0.14998770592575647,0.2999754118514943,False,False
QQQ,long,1H_Sup,Flat,0.196,3rd+,True,2026-01-21,0.2171112394926027,0.3639188545922304,0.3671994716894259,False,False
QQQ,long,1H_Sup,Flat,0.196,3rd+,True,2026-01-21,0.22638352321661384,0.3732047212447775,0.7488701329592986,True,False
QQQ,long,4H_Sup,Flat,0.196,1st,True,2026-01-21,0.2228077023158998,0.2618397085610223,0.2829657819411973,False,False
QQQ,long,4H_Sup,Flat,0.196,2nd,True,2026-01-21,0.009759430049294738,0.009759430049294738,0.009759430049294738,False,False
QQQ,long,4H_Sup,Flat,0.196,3rd+,True,2026-01-21,0.6243090329713075,0.8681797489757297,0.8681797489757297,True,True
QQQ,short,PMH,Flat,0.196,1st,True,2026-01-21,0.029097963142590312,0.18105399288716528,0.49951503394762875,False,False
QQQ,short,PMH,Flat,0.196,2nd,True,2026-01-21,0.2745212027258414,0.6039466459968365,0.6055614766011045,True,False
QQQ,short,PDH,Flat,0.196,1st,True,2026-01-21,0.5260243632336685,0.7067943456452216,0.9478209888606502,True,True
QQQ,short,1H_Res,Flat,0.196,1st,True,2026-01-21,0.3292437222558913,0.37183246244819435,0.37183246244819435,False,False
QQQ,short,1H_Res,Flat,0.196,2nd,True,2026-01-21,0.38488625382839353,0.38488625382839353,0.38488625382839353,False,False
QQQ,short,1H_Res,Flat,0.196,3rd+,True,2026-01-21,0.3488714908114121,0.3488714908114121,0.3488714908114121,False,False
QQQ,short,1H_Res,Flat,0.196,3rd+,True,2026-01-21,0.2475734522560321,0.2475734522560321,0.2475734522560321,False,False
QQQ,short,1H_Res,Flat,0.196,3rd+,True,2026-01-21,0.1887373601672308,0.1887373601672308,0.1887373601672308,False,False
QQQ,short,1H_Res,Flat,0.196,3rd+,True,2026-01-21,0.1114060093712032,0.1114060093712032,0.1114060093712032,False,False
QQQ,long,PML,Gap Up,0.926,1st,True,2026-01-22,0.10980316168516586,0.10980316168516586,0.2292948376366602,False,False
QQQ,long,PML,Gap Up,0.926,2nd,True,2026-01-22,0.19227351311176982,0.29083388537914534,0.3473849186472956,False,False
QQQ,long,PML,Gap Up,0.926,3rd+,True,2026-01-22,0.2095281174779124,0.27463207379526106,0.3634836270819535,False,False
QQQ,long,PML,Gap Up,0.926,3rd+,True,2026-01-22,0.3037991047622118,0.3037991047622118,0.40397201169948305,False,False
QQQ,long,1H_Sup,Gap Up,0.926,1st,True,2026-01-22,0.04029918112063963,0.04029918112063963,0.04029918112063963,False,False
QQQ,long,1H_Sup,Gap Up,0.926,2nd,True,2026-01-22,0.0773906454057395,0.0773906454057395,0.19347661351433043,False,False
QQQ,long,1H_Sup,Gap Up,0.926,3rd+,True,2026-01-22,0.1660968844739684,0.19510739856801068,0.24995162226665074,False,False
QQQ,long,1H_Sup,Gap Up,0.926,3rd+,True,2026-01-22,0.13539215370233582,0.16279294671351519,0.20147641919989684,False,False
QQQ,long,1H_Sup,Gap Up,0.926,3rd+,True,2026-01-22,0.12256779531178036,0.12256779531178036,0.16691798440485564,False,False
QQQ,long,1H_Sup,Gap Up,0.926,3rd+,True,2026-01-22,0.16287958199616037,0.16287958199616037,0.16287958199616037,False,False
QQQ,long,1H_Sup,Gap Up,0.926,3rd+,True,2026-01-22,0.11928557611709477,0.11928557611709477,0.11928557611709477,False,False
QQQ,short,PMH,Gap Up,0.926,1st,True,2026-01-22,0.3187577992944863,0.5312737319520409,0.5393235778860506,True,False
QQQ,short,PMH,Gap Up,0.926,2nd,True,2026-01-22,0.46691354049267064,0.5264852680727712,0.5345355015295524,True,False
QQQ,short,PMH,Gap Up,0.926,3rd+,True,2026-01-22,0.46374571276749843,0.5233241550327682,0.5233241550327682,True,False
QQQ,short,PMH,Gap Up,0.926,3rd+,True,2026-01-22,0.14803610793764344,0.14803610793764344,0.14803610793764344,False,False
QQQ,short,PMH,Gap Up,0.926,3rd+,True,2026-01-22,0.11105031061899354,0.11105031061899354,0.11105031061899354,False,False
QQQ,short,PMH,Gap Up,0.926,3rd+,True,2026-01-22,0.09895175498580229,0.09895175498580229,0.11825941449522757,False,False
QQQ,short,PMH,Gap Up,0.926,3rd+,True,2026-01-22,0.11183072529064725,0.2309022889094588,0.4127277847057491,False,False
QQQ,short,PMH,Gap Up,0.926,3rd+,True,2026-01-22,0.08691173630336659,0.20601300457092744,0.3878838601686863,False,False
QQQ,short,PDH,Gap Up,0.926,1st,True,2026-01-22,0.2470291914234004,0.25510204081633314,0.25510204081633314,False,False
QQQ,short,PDH,Gap Up,0.926,2nd,True,2026-01-22,0.19870438280480415,0.19870438280480415,0.19870438280480415,False,False
QQQ,short,PDH,Gap Up,0.926,3rd+,True,2026-01-22,0.20672168478174494,0.20672168478174494,0.20672168478174494,False,False
QQQ,short,PDH,Gap Up,0.926,3rd+,True,2026-01-22,0.0871741060618415,0.0871741060618415,0.0871741060618415,False,False
QQQ,short,4H_Res,Gap Up,0.926,1st,True,2026-01-22,0.2470291914234004,0.25510204081633314,0.25510204081633314,False,False
QQQ,short,4H_Res,Gap Up,0.926,2nd,True,2026-01-22,0.19870438280480415,0.19870438280480415,0.19870438280480415,False,False
QQQ,short,4H_Res,Gap Up,0.926,3rd+,True,2026-01-22,0.20672168478174494,0.20672168478174494,0.20672168478174494,False,False
QQQ,short,4H_Res,Gap Up,0.926,3rd+,True,2026-01-22,0.06297432585176593,0.06297432585176593,0.06297432585176593,False,False
QQQ,long,PML,Flat,-0.147,1st,True,2026-01-23,0.1290322580645088,0.2709677419354758,0.5580645161290382,True,False
QQQ,long,PML,Flat,-0.147,2nd,True,2026-01-23,0.15937283241657227,0.4000451663897567,0.6461535979868771,True,False
QQQ,long,PML,Flat,-0.147,3rd+,True,2026-01-23,0.2855253181913474,0.40328434772789595,0.6557403494055677,True,False
QQQ,long,PML,Flat,-0.147,3rd+,True,2026-01-23,0.35635284688049956,0.49018066594335996,0.7223638701005907,True,False
QQQ,long,PDL,Flat,-0.147,1st,True,2026-01-23,0.26663219300938495,0.5785110611961164,0.8241358693017321,True,True
QQQ,long,PDL,Flat,-0.147,2nd,True,2026-01-23,0.21595274218018096,0.4567610316666011,0.7020885115723408,True,False
QQQ,long,1H_Sup,Flat,-0.147,1st,True,2026-01-23,0.06430764778700943,0.27571903988682367,0.5449912380829909,True,False
QQQ,long,1H_Sup,Flat,-0.147,2nd,True,2026-01-23,0.21378168549982174,0.2893285969170357,0.5255975439216896,True,False
QQQ,long,1H_Sup,Flat,-0.147,3rd+,True,2026-01-23,0.2635469563540506,0.38407147907694067,0.5013659445908641,True,False
QQQ,long,1H_Sup,Flat,-0.147,3rd+,True,2026-01-23,0.16709243103421817,0.1731977313989313,0.1731977313989313,False,False
QQQ,long,1H_Sup,Flat,-0.147,3rd+,True,2026-01-23,0.14767722231151653,0.14767722231151653,0.18646519852113297,False,False
QQQ,long,1H_Sup,Flat,-0.147,3rd+,True,2026-01-23,0.14549020553507222,0.19693425611099422,0.19693425611099422,False,False
QQQ,long,1H_Sup,Flat,-0.147,3rd+,True,2026-01-23,0.14951528110481563,0.20096139933441587,0.20096139933441587,False,False
QQQ,long,4H_Sup,Flat,-0.147,1st,True,2026-01-23,0.11311309705264828,0.32088821858905453,0.3417299083864169,False,False
QQQ,long,4H_Sup,Flat,-0.147,2nd,True,2026-01-23,0.21335062512422232,0.3304456106706428,0.3304456106706428,False,False
QQQ,long,4H_Sup,Flat,-0.147,3rd+,True,2026-01-23,0.05102941412457233,0.05102941412457233,0.09146781777043986,False,False
QQQ,long,4H_Sup,Flat,-0.147,3rd+,True,2026-01-23,0.03209448616728376,0.06739842095129225,0.09307400988510832,False,False
QQQ,long,4H_Sup,Flat,-0.147,3rd+,True,2026-01-23,0.08825700439681444,0.0898616772040276,0.0898616772040276,False,False
QQQ,long,4H_Sup,Flat,-0.147,3rd+,True,2026-01-23,0.08424059112825867,0.08424059112825867,0.08424059112825867,False,False
QQQ,long,4H_Sup,Flat,-0.147,3rd+,True,2026-01-23,0.06897048515658179,0.06897048515658179,0.06897048515658179,False,False
QQQ,long,4H_Sup,Flat,-0.147,3rd+,True,2026-01-23,0.01925483777799245,0.01925483777799245,0.01925483777799245,False,False
QQQ,short,PMH,Flat,-0.147,1st,True,2026-01-23,0.13216811784590726,0.13216811784590726,0.13216811784590726,False,False
QQQ,short,PMH,Flat,-0.147,2nd,True,2026-01-23,0.14573524230485382,0.14573524230485382,0.4532205887063078,False,False
QQQ,short,PMH,Flat,-0.147,3rd+,True,2026-01-23,0.0848882838151634,0.3603747897813726,0.45086890365981497,False,False
QQQ,long,PML,Gap Up,0.553,1st,True,2026-01-27,0.12085360811627244,0.3053143783990012,0.35142957096969696,False,False
QQQ,long,PML,Gap Up,0.553,2nd,True,2026-01-27,0.34207888498193784,0.4057214682343884,0.4693640514868571,False,False
QQQ,long,PML,Gap Up,0.553,3rd+,True,2026-01-27,0.38673945219867745,0.43448506358122396,0.5188356436904159,True,False
QQQ,long,1H_Sup,Gap Up,0.553,1st,True,2026-01-27,0.47637180549360053,0.5448983493722451,0.6086291504684294,True,False
QQQ,long,4H_Sup,Gap Up,0.553,1st,True,2026-01-27,0.12085360811627244,0.3053143783990012,0.35142957096969696,False,False
QQQ,long,4H_Sup,Gap Up,0.553,2nd,True,2026-01-27,0.3292455981294931,0.3737812345914506,0.46603362440552076,False,False
QQQ,short,PMH,Gap Up,0.553,1st,True,2026-01-27,0.0031701749936567667,0.0031701749936567667,0.0031701749936567667,False,False
QQQ,short,PMH,Gap Up,0.553,2nd,True,2026-01-27,0.0808215270514391,0.0808215270514391,0.12677886596303675,False,False
QQQ,short,PMH,Gap Up,0.553,3rd+,True,2026-01-27,0.09190448272037917,0.09190448272037917,0.13785672408055974,False,False
QQQ,short,PMH,Gap Up,0.553,3rd+,True,2026-01-27,0.07448730546135016,0.07448730546135016,0.1204475577672812,False,False
QQQ,short,PMH,Gap Up,0.553,3rd+,True,2026-01-27,0.09031124656300837,0.12992839280051252,0.12992839280051252,False,False
QQQ,short,PMH,Gap Up,0.553,3rd+,True,2026-01-27,0.13152682037872232,0.13152682037872232,0.13152682037872232,False,False
QQQ,short,PMH,Gap Up,0.553,3rd+,True,2026-01-27,0.11569854980585119,0.11569854980585119,0.11569854980585119,False,False
QQQ,long,PML,Gap Up,0.705,1st,True,2026-01-28,0.13113146364225167,0.18032553504484194,0.18348914092281876,False,False
QQQ,long,PML,Gap Up,0.705,2nd,True,2026-01-28,0.10282857685249276,0.19458330696703444,0.2206859457065085,False,False
QQQ,long,1H_Sup,Gap Up,0.705,1st,True,2026-01-28,0.041067113139895264,0.041067113139895264,0.041067113139895264,False,False
QQQ,long,1H_Sup,Gap Up,0.705,2nd,True,2026-01-28,0.026855391614810393,0.026855391614810393,0.04897159647405439,False,False
QQQ,long,1H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.03317640367784707,0.03317640367784707,0.05529400612973912,False,False
QQQ,long,1H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.05213270142180741,0.05213270142180741,0.05529225908373187,False,False
QQQ,long,1H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.026059557935147606,0.026059557935147606,0.04343259655857336,False,False
QQQ,long,1H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.02842838416224137,0.054487736310947665,0.0679122510542293,False,False
QQQ,long,1H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.012525865200838628,0.06713105561609795,0.10109147198660322,False,False
QQQ,long,1H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.06713105561609795,0.06713105561609795,0.1579554249790709,False,False
QQQ,long,1H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.07661564222864851,0.07661564222864851,0.16744862012859724,False,False
QQQ,long,1H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.09576932718375673,0.15895212591952854,0.15895212591952854,False,False
QQQ,long,1H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.04600296895233542,0.07580303843846027,0.20056220586841567,False,False
QQQ,long,1H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.07896399241945672,0.19583070120025411,0.2037271004421926,False,False
QQQ,long,1H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.1753443700240133,0.22115506129155993,0.2290534563376794,False,False
QQQ,long,1H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.2084912812737001,0.2163886782916358,0.2163886782916358,False,False
QQQ,long,1H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.16419324281655784,0.1720871487211923,0.1720871487211923,False,False
QQQ,long,1H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.05998042743946641,0.05998042743946641,0.05998042743946641,False,False
QQQ,long,4H_Sup,Gap Up,0.705,1st,True,2026-01-28,0.041067113139895264,0.041067113139895264,0.041067113139895264,False,False
QQQ,long,4H_Sup,Gap Up,0.705,2nd,True,2026-01-28,0.026855391614810393,0.026855391614810393,0.04897159647405439,False,False
QQQ,long,4H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.03317640367784707,0.03317640367784707,0.05529400612973912,False,False
QQQ,long,4H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.05213270142180741,0.05213270142180741,0.05529225908373187,False,False
QQQ,long,4H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.026059557935147606,0.026059557935147606,0.04343259655857336,False,False
QQQ,long,4H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.02842838416224137,0.054487736310947665,0.0679122510542293,False,False
QQQ,long,4H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.012525865200838628,0.06713105561609795,0.10109147198660322,False,False
QQQ,long,4H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.06713105561609795,0.06713105561609795,0.1579554249790709,False,False
QQQ,long,4H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.07661564222864851,0.07661564222864851,0.16744862012859724,False,False
QQQ,long,4H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.09576932718375673,0.15895212591952854,0.15895212591952854,False,False
QQQ,long,4H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.04600296895233542,0.07580303843846027,0.20056220586841567,False,False
QQQ,long,4H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.07896399241945672,0.19583070120025411,0.2037271004421926,False,False
QQQ,long,4H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.1753443700240133,0.22115506129155993,0.2290534563376794,False,False
QQQ,long,4H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.2084912812737001,0.2163886782916358,0.2163886782916358,False,False
QQQ,long,4H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.16419324281655784,0.1720871487211923,0.1720871487211923,False,False
QQQ,long,4H_Sup,Gap Up,0.705,3rd+,True,2026-01-28,0.05998042743946641,0.05998042743946641,0.05998042743946641,False,False
QQQ,short,PMH,Gap Up,0.705,1st,True,2026-01-28,0.13220851170990175,0.13220851170990175,0.2187736086628032,False,False
QQQ,short,PMH,Gap Up,0.705,2nd,True,2026-01-28,0.033850804547034014,0.12280756998456603,0.2771042604780034,False,False
QQQ,short,PMH,Gap Up,0.705,3rd+,True,2026-01-28,0.182527693856994,0.182527693856994,0.3603348439073457,False,False
QQQ,short,PMH,Gap Up,0.705,3rd+,True,2026-01-28,0.174673863439661,0.23604576140494435,0.3524950036980517,False,False
QQQ,short,PMH,Gap Up,0.705,3rd+,True,2026-01-28,0.15581962697725804,0.2172031163925388,0.3336743527189745,False,False
QQQ,short,PMH,Gap Up,0.705,3rd+,True,2026-01-28,0.14638983771190323,0.2077791244943154,0.32426136095325686,False,False
QQQ,long,PML,Flat,0.227,1st,True,2026-01-29,0.17279524570836946,0.5426093697010825,0.6443486265200344,True,False
QQQ,long,PML,Flat,0.227,2nd,True,2026-01-29,0.5052787912052426,0.5246505020501727,0.6941529719432982,True,False
QQQ,short,PMH,Flat,0.227,1st,True,2026-01-29,0.8252442533278392,1.4022828595820036,1.6836879881114202,True,True
QQQ,long,PML,Gap Down,-0.634,1st,True,2026-01-30,0.24657534246574903,0.44641418211119777,0.6285092667203872,True,False
QQQ,long,PML,Gap Down,-0.634,2nd,True,2026-01-30,0.3254390204607671,0.5960850652489055,0.5960850652489055,True,False
QQQ,long,PML,Gap Down,-0.634,3rd+,True,2026-01-30,0.23690572119259104,0.42546333601933706,0.42546333601933706,False,False
QQQ,long,PML,Gap Down,-0.634,3rd+,True,2026-01-30,0.3334622076164782,0.3834009923319794,0.3834009923319794,False,False
QQQ,long,PML,Gap Down,-0.634,3rd+,True,2026-01-30,0.43841268817897994,0.43841268817897994,0.43841268817897994,False,False
QQQ,short,PMH,Gap Down,-0.634,1st,True,2026-01-30,0.3156988424375625,0.34280429860645706,0.47673714085268915,False,False
QQQ,short,PMH,Gap Down,-0.634,2nd,True,2026-01-30,0.20651766563276097,0.3245277602800478,0.45848516501479114,False,False
QQQ,short,PMH,Gap Down,-0.634,3rd+,True,2026-01-30,0.30942469336651746,0.30942469336651746,0.44340239564891026,False,False
QQQ,short,PMH,Gap Down,-0.634,3rd+,True,2026-01-30,0.31578443724980754,0.31578443724980754,0.4497535924466812,False,False
QQQ,short,PMH,Gap Down,-0.634,3rd+,True,2026-01-30,0.3285014910140584,0.3285014910140584,0.4624535553110362,False,False
QQQ,short,PMH,Gap Down,-0.634,3rd+,True,2026-01-30,0.19290861552197508,0.4862572540016508,0.4862572540016508,False,False
QQQ,short,PMH,Gap Down,-0.634,3rd+,True,2026-01-30,0.40686728148832924,0.40686728148832924,0.47707183201965875,False,False
QQQ,short,PMH,Gap Down,-0.634,3rd+,True,2026-01-30,0.2647063513578109,0.32051793146337815,0.5357911690134128,True,False
QQQ,short,PMH,Gap Down,-0.634,3rd+,True,2026-01-30,0.26949879602609744,0.5326189223237544,0.5326189223237544,True,False
QQQ,long,PML,Flat,0.395,1st,True,2026-02-03,0.3544651170388211,0.3544651170388211,0.3544651170388211,False,False
QQQ,long,PML,Flat,0.395,2nd,True,2026-02-03,0.2024787315687218,0.23187080550612707,0.6515243056122547,True,False
QQQ,long,PDL,Flat,0.395,1st,True,2026-02-03,0.07750052354333642,0.07750052354333642,0.07750052354333642,False,False
QQQ,long,PDL,Flat,0.395,2nd,True,2026-02-03,0.02418184749316314,0.02418184749316314,0.10478800580365807,False,False
QQQ,long,PDL,Flat,0.395,3rd+,True,2026-02-03,0.15484120711624969,0.15484120711624969,0.15484120711624969,False,False
QQQ,long,PDL,Flat,0.395,3rd+,True,2026-02-03,0.1597361893039253,0.1597361893039253,0.1597361893039253,False,False
QQQ,short,PMH,Flat,0.395,1st,True,2026-02-03,0.48072914996633787,0.8384903966396283,1.067752589219862,True,True
QQQ,short,PDH,Flat,0.395,1st,True,2026-02-03,0.6425177768566009,1.2324224355090747,1.616657632090811,True,True
QQQ,short,PDH,Flat,0.395,2nd,True,2026-02-03,0.48072914996633787,0.8384903966396283,1.067752589219862,True,True
QQQ,long,PML,Flat,-0.285,1st,True,2026-02-04,0.1594525462578541,0.2059595389163886,0.4102581138092595,False,False
QQQ,long,PML,Flat,-0.285,2nd,True,2026-02-04,0.27757924305635673,0.27757924305635673,0.48202383524757364,False,False
QQQ,long,PML,Flat,-0.285,3rd+,True,2026-02-04,0.38217407198164804,0.4503007543783727,0.4818716559768664,False,False
QQQ,long,PDL,Flat,-0.285,1st,True,2026-02-04,0.40481864777513277,0.40481864777513277,0.40481864777513277,False,False
QQQ,long,PDL,Flat,-0.285,2nd,True,2026-02-04,0.03425495473453004,0.03425495473453004,0.03425495473453004,False,False
QQQ,long,PDL,Flat,-0.285,3rd+,True,2026-02-04,0.1780900253247336,0.1780900253247336,0.1780900253247336,False,False
QQQ,short,PMH,Flat,-0.285,1st,True,2026-02-04,0.30985502046675434,0.706143283484734,0.799099789624764,True,True
QQQ,short,PMH,Flat,-0.285,2nd,True,2026-02-04,0.738456776043538,0.8944572974029797,0.8944572974029797,True,True
QQQ,short,PMH,Flat,-0.285,3rd+,True,2026-02-04,0.7424450101168442,0.7424450101168442,0.7424450101168442,True,False
QQQ,long,PML,Gap Down,-0.988,1st,True,2026-02-05,0.17600616859713938,0.330221097272728,0.330221097272728,False,False
QQQ,long,PML,Gap Down,-0.988,2nd,True,2026-02-05,0.27675740955064276,0.3941696439054511,0.5820292188731635,True,False
QQQ,long,PML,Gap Down,-0.988,3rd+,True,2026-02-05,0.3891181107644722,0.3891181107644722,0.8906108483445616,True,True
QQQ,long,PML,Gap Down,-0.988,3rd+,True,2026-02-05,0.2769292739417907,0.48504581920714074,0.9583431237621971,True,True
QQQ,long,PML,Gap Down,-0.988,3rd+,True,2026-02-05,0.19120138201700457,0.7245526055381205,1.019740704090691,True,True
QQQ,long,PML,Gap Down,-0.988,3rd+,True,2026-02-05,0.7204731665633353,0.7874939262436425,0.9181844076202443,True,True
QQQ,long,PML,Gap Down,-0.988,3rd+,True,2026-02-05,0.33724832214764944,0.33724832214764944,0.33724832214764944,False,False
