date,sym,level,setup,direction,exit_cfg,tp,sl,entry_px,result,pnl_pts,bars_held,time_bucket
2025-06-05,NQ,OR15Low,breakout,long,TP40_SL20,40,20,21792.0,SL,-20.0,5,09:30-09:45
2025-06-05,NQ,VWAP,reject,short,TP25_SL12,25,12,21792.0,SL,-12.0,0,09:30-09:45
2025-06-05,NQ,VWAP,reject,short,TP40_SL20,40,20,21792.0,SL,-20.0,1,09:30-09:45
2025-06-05,NQ,OR15Low,reject,short,TP25_SL12,25,12,21774.75,SL,-12.0,1,09:30-09:45
2025-06-05,NQ,OR15Low,reject,short,TP40_SL20,40,20,21774.75,TP,40.0,2,09:30-09:45
2025-06-05,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,21855.0,TP,25.0,1,10:30-11:00
2025-06-05,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,21855.0,TP,40.0,1,10:30-11:00
2025-06-05,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,21686.0,TP,25.0,0,12:00-14:00
2025-06-05,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,21686.0,TP,40.0,2,12:00-14:00
2025-06-05,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,21640.75,SL,-12.0,1,14:00-close
2025-06-05,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,21640.75,SL,-20.0,1,14:00-close
2025-06-05,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,21540.0,SL,-12.0,0,14:00-close
2025-06-05,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,21540.0,SL,-20.0,0,14:00-close
2025-06-06,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,21790.25,SL,-12.0,4,09:30-09:45
2025-06-06,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,21790.25,SL,-20.0,4,09:30-09:45
2025-06-06,NQ,OR15Low,breakout,long,TP25_SL12,25,12,21790.25,SL,-12.0,0,09:30-09:45
2025-06-06,NQ,OR15Low,breakout,long,TP40_SL20,40,20,21790.25,SL,-20.0,1,09:30-09:45
2025-06-06,NQ,VWAP,reject,short,TP25_SL12,25,12,21790.25,SL,-12.0,4,09:30-09:45
2025-06-06,NQ,VWAP,reject,short,TP40_SL20,40,20,21790.25,SL,-20.0,4,09:30-09:45
2025-06-06,NQ,OR15Low,reject,short,TP25_SL12,25,12,21783.0,SL,-12.0,0,09:30-09:45
2025-06-06,NQ,OR15Low,reject,short,TP40_SL20,40,20,21783.0,SL,-20.0,0,09:30-09:45
2025-06-06,NQ,OR15High,reject,short,TP25_SL12,25,12,21820.0,SL,-12.0,0,09:30-09:45
2025-06-06,NQ,OR15High,reject,short,TP40_SL20,40,20,21820.0,SL,-20.0,1,09:30-09:45
2025-06-09,NQ,OR15High,reject,short,TP25_SL12,25,12,21782.0,SL,-12.0,0,09:30-09:45
2025-06-09,NQ,OR15High,reject,short,TP40_SL20,40,20,21782.0,SL,-20.0,12,09:30-09:45
2025-06-09,NQ,OR15Low,breakout,long,TP25_SL12,25,12,21782.0,SL,-12.0,2,09:30-09:45
2025-06-09,NQ,OR15Low,breakout,long,TP40_SL20,40,20,21782.0,SL,-20.0,3,09:30-09:45
2025-06-09,NQ,VWAP,reject,short,TP25_SL12,25,12,21782.0,SL,-12.0,0,09:30-09:45
2025-06-09,NQ,VWAP,reject,short,TP40_SL20,40,20,21782.0,SL,-20.0,12,09:30-09:45
2025-06-09,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,21766.0,SL,-12.0,0,09:30-09:45
2025-06-09,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,21766.0,TP,40.0,14,09:30-09:45
2025-06-09,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,21766.0,SL,-12.0,0,09:30-09:45
2025-06-09,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,21766.0,TP,40.0,14,09:30-09:45
2025-06-09,NQ,OR15Low,reject,short,TP25_SL12,25,12,21781.25,SL,-12.0,0,09:30-09:45
2025-06-09,NQ,OR15Low,reject,short,TP40_SL20,40,20,21781.25,SL,-20.0,1,09:30-09:45
2025-06-09,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,21852.0,SL,-12.0,1,10:00-10:30
2025-06-09,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,21852.0,SL,-20.0,5,10:00-10:30
2025-06-10,NQ,OR15Low,breakout,long,TP25_SL12,25,12,21849.75,SL,-12.0,1,09:30-09:45
2025-06-10,NQ,OR15Low,breakout,long,TP40_SL20,40,20,21849.75,SL,-20.0,1,09:30-09:45
2025-06-10,NQ,VWAP,reject,short,TP25_SL12,25,12,21846.75,TP,25.0,0,09:30-09:45
2025-06-10,NQ,VWAP,reject,short,TP40_SL20,40,20,21846.75,SL,-20.0,5,09:30-09:45
2025-06-10,NQ,OR15Low,reject,short,TP25_SL12,25,12,21833.25,SL,-12.0,1,09:30-09:45
2025-06-10,NQ,OR15Low,reject,short,TP40_SL20,40,20,21833.25,SL,-20.0,1,09:30-09:45
2025-06-10,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,21874.5,TP,25.0,1,09:30-09:45
2025-06-10,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,21874.5,TP,40.0,2,09:30-09:45
2025-06-10,NQ,OR15High,reject,short,TP25_SL12,25,12,21874.5,TP,25.0,1,09:30-09:45
2025-06-10,NQ,OR15High,reject,short,TP40_SL20,40,20,21874.5,TP,40.0,2,09:30-09:45
2025-06-10,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,21773.75,TP,25.0,3,11:00-12:00
2025-06-10,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,21773.75,TP,40.0,5,11:00-12:00
2025-06-10,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,21773.75,TP,25.0,3,11:00-12:00
2025-06-10,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,21773.75,TP,40.0,5,11:00-12:00
2025-06-10,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,21777.75,SL,-12.0,0,11:00-12:00
2025-06-10,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,21777.75,SL,-20.0,0,11:00-12:00
2025-06-10,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,21977.25,TP,25.0,10,14:00-close
2025-06-10,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,21977.25,TP,40.0,32,14:00-close
2025-06-11,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,21988.0,TP,25.0,0,09:30-09:45
2025-06-11,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,21988.0,TP,40.0,13,09:30-09:45
2025-06-11,NQ,OR15High,reject,short,TP25_SL12,25,12,21988.0,TP,25.0,0,09:30-09:45
2025-06-11,NQ,OR15High,reject,short,TP40_SL20,40,20,21988.0,TP,40.0,13,09:30-09:45
2025-06-11,NQ,VWAP,reject,short,TP25_SL12,25,12,21988.0,TP,25.0,0,09:30-09:45
2025-06-11,NQ,VWAP,reject,short,TP40_SL20,40,20,21988.0,TP,40.0,13,09:30-09:45
2025-06-11,NQ,OR15Low,breakout,long,TP25_SL12,25,12,21979.0,SL,-12.0,0,09:30-09:45
2025-06-11,NQ,OR15Low,breakout,long,TP40_SL20,40,20,21979.0,SL,-20.0,1,09:30-09:45
2025-06-11,NQ,OR15Low,reject,short,TP25_SL12,25,12,21966.25,SL,-12.0,0,09:30-09:45
2025-06-11,NQ,OR15Low,reject,short,TP40_SL20,40,20,21966.25,SL,-20.0,0,09:30-09:45
2025-06-11,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,21821.0,TP,25.0,2,14:00-close
2025-06-11,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,21821.0,TP,40.0,6,14:00-close
2025-06-12,NQ,OR15High,reject,short,TP25_SL12,25,12,21843.25,SL,-12.0,0,09:30-09:45
2025-06-12,NQ,OR15High,reject,short,TP40_SL20,40,20,21843.25,SL,-20.0,1,09:30-09:45
2025-06-12,NQ,OR15Low,breakout,long,TP25_SL12,25,12,21843.25,SL,-12.0,3,09:30-09:45
2025-06-12,NQ,OR15Low,breakout,long,TP40_SL20,40,20,21843.25,TP,40.0,11,09:30-09:45
2025-06-12,NQ,VWAP,reject,short,TP25_SL12,25,12,21843.25,SL,-12.0,0,09:30-09:45
2025-06-12,NQ,VWAP,reject,short,TP40_SL20,40,20,21843.25,SL,-20.0,1,09:30-09:45
2025-06-12,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,21840.5,TP,25.0,1,09:30-09:45
2025-06-12,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,21840.5,TP,40.0,2,09:30-09:45
2025-06-12,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,21891.0,SL,-12.0,2,10:00-10:30
2025-06-12,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,21891.0,SL,-20.0,4,10:00-10:30
2025-06-13,NQ,GlobexHigh,breakout,long,TP25_SL12,25,12,21760.5,SL,-12.0,0,09:30-09:45
2025-06-13,NQ,GlobexHigh,breakout,long,TP40_SL20,40,20,21760.5,SL,-20.0,3,09:30-09:45
2025-06-13,NQ,VWAP,reject,short,TP25_SL12,25,12,21760.5,SL,-12.0,0,09:30-09:45
2025-06-13,NQ,VWAP,reject,short,TP40_SL20,40,20,21760.5,SL,-20.0,6,09:30-09:45
2025-06-13,NQ,OR15High,reject,short,TP25_SL12,25,12,21755.75,TP,25.0,3,09:30-09:45
2025-06-13,NQ,OR15High,reject,short,TP40_SL20,40,20,21755.75,SL,-20.0,5,09:30-09:45
2025-06-13,NQ,OR15Low,breakout,long,TP25_SL12,25,12,21689.25,SL,-12.0,1,10:00-10:30
2025-06-13,NQ,OR15Low,breakout,long,TP40_SL20,40,20,21689.25,SL,-20.0,9,10:00-10:30
2025-06-13,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,21692.5,SL,-12.0,2,10:00-10:30
2025-06-13,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,21692.5,TP,40.0,8,10:00-10:30
2025-06-13,NQ,OR15Low,reject,short,TP25_SL12,25,12,21662.75,SL,-12.0,1,10:00-10:30
2025-06-13,NQ,OR15Low,reject,short,TP40_SL20,40,20,21662.75,SL,-20.0,2,10:00-10:30
2025-06-13,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,21791.5,SL,-12.0,6,11:00-12:00
2025-06-13,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,21791.5,SL,-20.0,8,11:00-12:00
2025-06-16,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,21844.75,SL,-12.0,1,09:30-09:45
2025-06-16,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,21844.75,SL,-20.0,6,09:30-09:45
2025-06-16,NQ,OR15High,reject,short,TP25_SL12,25,12,21844.75,SL,-12.0,1,09:30-09:45
2025-06-16,NQ,OR15High,reject,short,TP40_SL20,40,20,21844.75,SL,-20.0,6,09:30-09:45
2025-06-16,NQ,VWAP,reject,short,TP25_SL12,25,12,21844.75,SL,-12.0,1,09:30-09:45
2025-06-16,NQ,VWAP,reject,short,TP40_SL20,40,20,21844.75,SL,-20.0,6,09:30-09:45
2025-06-16,NQ,OR15Low,breakout,long,TP25_SL12,25,12,21845.25,TP,25.0,3,09:30-09:45
2025-06-16,NQ,OR15Low,breakout,long,TP40_SL20,40,20,21845.25,TP,40.0,9,09:30-09:45
2025-06-16,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,21933.0,SL,-12.0,2,09:45-10:00
2025-06-16,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,21933.0,SL,-20.0,2,09:45-10:00
2025-06-17,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,21859.0,TP,25.0,9,09:30-09:45
2025-06-17,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,21859.0,TP,40.0,9,09:30-09:45
2025-06-17,NQ,OR15High,reject,short,TP25_SL12,25,12,21859.0,TP,25.0,9,09:30-09:45
2025-06-17,NQ,OR15High,reject,short,TP40_SL20,40,20,21859.0,TP,40.0,9,09:30-09:45
2025-06-17,NQ,OR15Low,breakout,long,TP25_SL12,25,12,21859.0,SL,-12.0,4,09:30-09:45
2025-06-17,NQ,OR15Low,breakout,long,TP40_SL20,40,20,21859.0,SL,-20.0,9,09:30-09:45
2025-06-17,NQ,VWAP,reject,short,TP25_SL12,25,12,21859.0,TP,25.0,9,09:30-09:45
2025-06-17,NQ,VWAP,reject,short,TP40_SL20,40,20,21859.0,TP,40.0,9,09:30-09:45
2025-06-17,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,21827.5,SL,-12.0,0,09:30-09:45
2025-06-17,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,21827.5,SL,-20.0,1,09:30-09:45
2025-06-17,NQ,OR15Low,reject,short,TP25_SL12,25,12,21834.75,SL,-12.0,2,09:45-10:00
2025-06-17,NQ,OR15Low,reject,short,TP40_SL20,40,20,21834.75,SL,-20.0,3,09:45-10:00
2025-06-17,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,21796.25,SL,-12.0,1,12:00-14:00
2025-06-17,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,21796.25,SL,-20.0,1,12:00-14:00
2025-06-18,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,21725.25,SL,-12.0,0,09:30-09:45
2025-06-18,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,21725.25,SL,-20.0,1,09:30-09:45
2025-06-18,NQ,OR15High,reject,short,TP25_SL12,25,12,21725.25,SL,-12.0,4,09:30-09:45
2025-06-18,NQ,OR15High,reject,short,TP40_SL20,40,20,21725.25,SL,-20.0,7,09:30-09:45
2025-06-18,NQ,OR15Low,breakout,long,TP25_SL12,25,12,21725.25,SL,-12.0,0,09:30-09:45
2025-06-18,NQ,OR15Low,breakout,long,TP40_SL20,40,20,21725.25,SL,-20.0,1,09:30-09:45
2025-06-18,NQ,VWAP,reject,short,TP25_SL12,25,12,21725.25,SL,-12.0,4,09:30-09:45
2025-06-18,NQ,VWAP,reject,short,TP40_SL20,40,20,21725.25,SL,-20.0,7,09:30-09:45
2025-06-18,NQ,OR15Low,reject,short,TP25_SL12,25,12,21708.0,SL,-12.0,0,09:30-09:45
2025-06-18,NQ,OR15Low,reject,short,TP40_SL20,40,20,21708.0,SL,-20.0,2,09:30-09:45
2025-06-18,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,21821.25,SL,-12.0,3,10:00-10:30
2025-06-18,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,21821.25,SL,-20.0,5,10:00-10:30
2025-06-18,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,21689.25,TP,25.0,1,14:00-close
2025-06-18,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,21689.25,SL,-20.0,3,14:00-close
2025-06-19,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,21545.25,SL,-12.0,2,09:30-09:45
2025-06-19,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,21545.25,SL,-20.0,4,09:30-09:45
2025-06-19,NQ,OR15High,reject,short,TP25_SL12,25,12,21545.25,TP,25.0,4,09:30-09:45
2025-06-19,NQ,OR15High,reject,short,TP40_SL20,40,20,21545.25,TP,40.0,6,09:30-09:45
2025-06-19,NQ,VWAP,reject,short,TP25_SL12,25,12,21545.25,TP,25.0,4,09:30-09:45
2025-06-19,NQ,VWAP,reject,short,TP40_SL20,40,20,21545.25,TP,40.0,6,09:30-09:45
2025-06-19,NQ,OR15Low,breakout,long,TP25_SL12,25,12,21543.0,SL,-12.0,2,09:30-09:45
2025-06-19,NQ,OR15Low,breakout,long,TP40_SL20,40,20,21543.0,SL,-20.0,3,09:30-09:45
2025-06-19,NQ,GlobexLow,reject,short,TP25_SL12,25,12,21526.25,TP,25.0,6,09:30-09:45
2025-06-19,NQ,GlobexLow,reject,short,TP40_SL20,40,20,21526.25,TP,40.0,9,09:30-09:45
2025-06-19,NQ,OR15Low,reject,short,TP25_SL12,25,12,21505.0,TP,25.0,4,09:30-09:45
2025-06-19,NQ,OR15Low,reject,short,TP40_SL20,40,20,21505.0,TP,40.0,5,09:30-09:45
2025-06-23,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,21810.5,SL,-12.0,0,09:30-09:45
2025-06-23,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,21810.5,SL,-20.0,0,09:30-09:45
2025-06-23,NQ,OR15Low,breakout,long,TP25_SL12,25,12,21810.5,SL,-12.0,0,09:30-09:45
2025-06-23,NQ,OR15Low,breakout,long,TP40_SL20,40,20,21810.5,SL,-20.0,0,09:30-09:45
2025-06-23,NQ,VWAP,reject,short,TP25_SL12,25,12,21810.5,TP,25.0,0,09:30-09:45
2025-06-23,NQ,VWAP,reject,short,TP40_SL20,40,20,21810.5,TP,40.0,0,09:30-09:45
2025-06-23,NQ,OR15Low,reject,short,TP25_SL12,25,12,21842.75,SL,-12.0,0,09:30-09:45
2025-06-23,NQ,OR15Low,reject,short,TP40_SL20,40,20,21842.75,SL,-20.0,1,09:30-09:45
2025-06-23,NQ,OR15High,reject,short,TP25_SL12,25,12,21855.0,SL,-12.0,0,09:30-09:45
2025-06-23,NQ,OR15High,reject,short,TP40_SL20,40,20,21855.0,SL,-20.0,2,09:30-09:45
2025-06-23,NQ,GlobexLow,reject,short,TP25_SL12,25,12,21796.25,SL,-12.0,0,12:00-14:00
2025-06-23,NQ,GlobexLow,reject,short,TP40_SL20,40,20,21796.25,SL,-20.0,0,12:00-14:00
2025-06-24,NQ,OR15Low,breakout,long,TP25_SL12,25,12,22289.75,SL,-12.0,0,09:30-09:45
2025-06-24,NQ,OR15Low,breakout,long,TP40_SL20,40,20,22289.75,SL,-20.0,0,09:30-09:45
2025-06-24,NQ,VWAP,reject,short,TP25_SL12,25,12,22289.75,TP,25.0,0,09:30-09:45
2025-06-24,NQ,VWAP,reject,short,TP40_SL20,40,20,22289.75,SL,-20.0,3,09:30-09:45
2025-06-24,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,22283.0,TP,25.0,2,09:30-09:45
2025-06-24,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,22283.0,TP,40.0,8,09:30-09:45
2025-06-24,NQ,OR15High,reject,short,TP25_SL12,25,12,22283.0,SL,-12.0,0,09:30-09:45
2025-06-24,NQ,OR15High,reject,short,TP40_SL20,40,20,22283.0,SL,-20.0,1,09:30-09:45
2025-06-24,NQ,OR15Low,reject,short,TP25_SL12,25,12,22297.5,SL,-12.0,1,09:30-09:45
2025-06-24,NQ,OR15Low,reject,short,TP40_SL20,40,20,22297.5,SL,-20.0,2,09:30-09:45
2025-06-24,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,22404.5,SL,-12.0,56,12:00-14:00
2025-06-24,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,22404.5,SL,-20.0,60,12:00-14:00
2025-06-25,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,22511.75,SL,-12.0,2,09:30-09:45
2025-06-25,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,22511.75,SL,-20.0,3,09:30-09:45
2025-06-25,NQ,OR15High,reject,short,TP25_SL12,25,12,22511.75,SL,-12.0,2,09:30-09:45
2025-06-25,NQ,OR15High,reject,short,TP40_SL20,40,20,22511.75,SL,-20.0,3,09:30-09:45
2025-06-25,NQ,OR15Low,breakout,long,TP25_SL12,25,12,22511.75,SL,-12.0,0,09:30-09:45
2025-06-25,NQ,OR15Low,breakout,long,TP40_SL20,40,20,22511.75,SL,-20.0,17,09:30-09:45
2025-06-25,NQ,VWAP,reject,short,TP25_SL12,25,12,22511.75,SL,-12.0,2,09:30-09:45
2025-06-25,NQ,VWAP,reject,short,TP40_SL20,40,20,22511.75,SL,-20.0,3,09:30-09:45
2025-06-25,NQ,PriorRTHHigh,breakout,long,TP25_SL12,25,12,22501.0,SL,-12.0,1,09:45-10:00
2025-06-25,NQ,PriorRTHHigh,breakout,long,TP40_SL20,40,20,22501.0,SL,-20.0,20,09:45-10:00
2025-06-25,NQ,OR15Low,reject,short,TP25_SL12,25,12,22498.5,SL,-12.0,1,09:45-10:00
2025-06-25,NQ,OR15Low,reject,short,TP40_SL20,40,20,22498.5,SL,-20.0,3,09:45-10:00
2025-06-25,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,22458.5,SL,-12.0,21,11:00-12:00
2025-06-25,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,22458.5,TP,40.0,101,11:00-12:00
2025-06-25,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,22463.75,SL,-12.0,2,11:00-12:00
2025-06-25,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,22463.75,SL,-20.0,21,11:00-12:00
2025-06-25,NQ,GlobexLow,reject,short,TP25_SL12,25,12,22430.75,SL,-12.0,21,12:00-14:00
2025-06-25,NQ,GlobexLow,reject,short,TP40_SL20,40,20,22430.75,SL,-20.0,45,12:00-14:00
2025-06-26,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,22537.75,SL,-12.0,0,09:30-09:45
2025-06-26,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,22537.75,SL,-20.0,0,09:30-09:45
2025-06-26,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,22537.75,TP,25.0,4,09:30-09:45
2025-06-26,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,22537.75,TP,40.0,10,09:30-09:45
2025-06-26,NQ,OR15High,reject,short,TP25_SL12,25,12,22537.75,TP,25.0,4,09:30-09:45
2025-06-26,NQ,OR15High,reject,short,TP40_SL20,40,20,22537.75,TP,40.0,10,09:30-09:45
2025-06-26,NQ,OR15Low,breakout,long,TP25_SL12,25,12,22537.75,SL,-12.0,0,09:30-09:45
2025-06-26,NQ,OR15Low,breakout,long,TP40_SL20,40,20,22537.75,SL,-20.0,0,09:30-09:45
2025-06-26,NQ,VWAP,reject,short,TP25_SL12,25,12,22537.75,TP,25.0,4,09:30-09:45
2025-06-26,NQ,VWAP,reject,short,TP40_SL20,40,20,22537.75,TP,40.0,10,09:30-09:45
2025-06-26,NQ,OR15Low,reject,short,TP25_SL12,25,12,22507.5,SL,-12.0,2,09:30-09:45
2025-06-26,NQ,OR15Low,reject,short,TP40_SL20,40,20,22507.5,SL,-20.0,3,09:30-09:45
2025-06-26,NQ,GlobexLow,reject,short,TP25_SL12,25,12,22487.25,SL,-12.0,2,09:45-10:00
2025-06-26,NQ,GlobexLow,reject,short,TP40_SL20,40,20,22487.25,SL,-20.0,3,09:45-10:00
2025-06-26,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,22679.75,EOD,6.5,5,14:00-close
2025-06-26,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,22679.75,EOD,6.5,5,14:00-close
2025-06-27,NQ,OR15High,reject,short,TP25_SL12,25,12,22701.25,SL,-12.0,0,09:30-09:45
2025-06-27,NQ,OR15High,reject,short,TP40_SL20,40,20,22701.25,SL,-20.0,0,09:30-09:45
2025-06-27,NQ,OR15Low,breakout,long,TP25_SL12,25,12,22701.25,TP,25.0,1,09:30-09:45
2025-06-27,NQ,OR15Low,breakout,long,TP40_SL20,40,20,22701.25,TP,40.0,6,09:30-09:45
2025-06-27,NQ,VWAP,reject,short,TP25_SL12,25,12,22701.25,SL,-12.0,0,09:30-09:45
2025-06-27,NQ,VWAP,reject,short,TP40_SL20,40,20,22701.25,SL,-20.0,0,09:30-09:45
2025-06-27,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,22717.75,SL,-12.0,1,09:30-09:45
2025-06-27,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,22717.75,TP,40.0,20,09:30-09:45
2025-06-27,NQ,PriorRTHHigh,breakout,long,TP25_SL12,25,12,22717.75,SL,-12.0,1,09:30-09:45
2025-06-27,NQ,PriorRTHHigh,breakout,long,TP40_SL20,40,20,22717.75,TP,40.0,20,09:30-09:45
2025-06-27,NQ,GlobexLow,reject,short,TP25_SL12,25,12,22707.5,SL,-12.0,0,09:30-09:45
2025-06-27,NQ,GlobexLow,reject,short,TP40_SL20,40,20,22707.5,SL,-20.0,1,09:30-09:45
2025-06-27,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,22707.5,SL,-12.0,0,09:30-09:45
2025-06-27,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,22707.5,SL,-20.0,1,09:30-09:45
2025-06-27,NQ,OR15Low,reject,short,TP25_SL12,25,12,22707.5,SL,-12.0,0,09:30-09:45
2025-06-27,NQ,OR15Low,reject,short,TP40_SL20,40,20,22707.5,SL,-20.0,1,09:30-09:45
2025-06-27,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,22797.25,SL,-12.0,2,10:00-10:30
2025-06-27,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,22797.25,SL,-20.0,2,10:00-10:30
2025-06-30,NQ,OR15High,reject,short,TP25_SL12,25,12,22831.75,SL,-12.0,5,09:30-09:45
2025-06-30,NQ,OR15High,reject,short,TP40_SL20,40,20,22831.75,SL,-20.0,39,09:30-09:45
2025-06-30,NQ,OR15Low,breakout,long,TP25_SL12,25,12,22831.75,SL,-12.0,1,09:30-09:45
2025-06-30,NQ,OR15Low,breakout,long,TP40_SL20,40,20,22831.75,SL,-20.0,3,09:30-09:45
2025-06-30,NQ,VWAP,reject,short,TP25_SL12,25,12,22831.75,SL,-12.0,5,09:30-09:45
2025-06-30,NQ,VWAP,reject,short,TP40_SL20,40,20,22831.75,SL,-20.0,39,09:30-09:45
2025-06-30,NQ,GlobexLow,reject,short,TP25_SL12,25,12,22828.75,SL,-12.0,4,09:30-09:45
2025-06-30,NQ,GlobexLow,reject,short,TP40_SL20,40,20,22828.75,SL,-20.0,37,09:30-09:45
2025-06-30,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,22821.0,SL,-12.0,1,09:30-09:45
2025-06-30,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,22821.0,SL,-20.0,2,09:30-09:45
2025-06-30,NQ,OR15Low,reject,short,TP25_SL12,25,12,22833.0,TP,25.0,4,09:30-09:45
2025-06-30,NQ,OR15Low,reject,short,TP40_SL20,40,20,22833.0,SL,-20.0,32,09:30-09:45
2025-06-30,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,22877.25,SL,-12.0,11,14:00-close
2025-06-30,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,22877.25,SL,-20.0,18,14:00-close
2025-07-01,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,22813.5,SL,-12.0,0,09:30-09:45
2025-07-01,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,22813.5,SL,-20.0,9,09:30-09:45
2025-07-01,NQ,OR15Low,breakout,long,TP25_SL12,25,12,22813.5,SL,-12.0,0,09:30-09:45
2025-07-01,NQ,OR15Low,breakout,long,TP40_SL20,40,20,22813.5,SL,-20.0,9,09:30-09:45
2025-07-01,NQ,OR15High,reject,short,TP25_SL12,25,12,22804.25,SL,-12.0,1,09:30-09:45
2025-07-01,NQ,OR15High,reject,short,TP40_SL20,40,20,22804.25,SL,-20.0,14,09:30-09:45
2025-07-01,NQ,VWAP,reject,short,TP25_SL12,25,12,22804.25,SL,-12.0,1,09:30-09:45
2025-07-01,NQ,VWAP,reject,short,TP40_SL20,40,20,22804.25,SL,-20.0,14,09:30-09:45
2025-07-01,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,22819.75,SL,-12.0,4,09:45-10:00
2025-07-01,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,22819.75,SL,-20.0,19,09:45-10:00
