sym,date,level,entry_time,gap_pct,gapped_up,open_above,max_30m,max_1hr,max_2hr,max_3hr,max_eod,ret_30m,ret_1hr,ret_2hr,ret_3hr,ret_eod,rr_1_05,rr_2_1
KDP,2026-04-24,PMH,09:41,-0.105,False,True,1.105,1.824,1.824,1.824,2.701,0.859,1.561,1.456,1.771,2.525,True,True
KDP,2026-04-28,PMH,10:40,1.723,True,False,0.383,0.783,1.462,1.914,1.914,0.174,0.731,1.409,1.444,0.261,True,
KDP,2026-04-29,PMH,09:38,-0.069,False,False,0.208,0.208,0.208,0.208,0.589,0.069,-0.642,-0.208,-0.121,0.399,False,
KDP,2026-05-04,PMH,09:38,-0.43,False,False,0.309,0.687,0.687,0.687,0.687,0.275,0.24,-0.446,-1.133,-0.807,False,False
KDP,2026-05-08,PDH,09:31,0.0,False,False,0.104,0.679,1.114,1.567,1.567,-0.366,0.522,1.097,1.219,0.366,False,
KDP,2026-05-08,PMH,10:29,0.0,False,False,0.415,0.415,0.899,0.899,0.899,0.173,0.415,0.605,0.259,-0.294,,
KDP,2026-05-11,PMH,09:49,0.087,False,False,0.225,0.225,0.225,0.225,0.45,-0.191,-0.537,-0.831,-0.572,-0.52,False,False
KDP,2026-05-12,PDH,09:57,0.731,True,False,0.327,0.585,0.895,1.412,1.412,0.327,0.482,0.878,1.291,0.448,True,
KDP,2026-05-12,PMH,09:48,0.731,True,True,0.901,1.213,1.299,2.044,2.044,0.814,0.884,1.074,2.01,1.074,True,True
KDP,2026-05-13,PDH,09:38,-0.137,False,False,0.559,0.559,0.559,0.559,0.559,-0.237,-1.067,-0.983,-1.186,-0.678,False,False
KDP,2026-05-13,PMH,11:11,-0.137,False,True,0.48,0.48,0.48,0.48,0.876,0.326,-0.223,-0.017,-0.189,0.652,,
KDP,2026-05-18,PMH,09:53,0.242,True,True,0.913,1.051,1.051,1.051,1.637,0.586,0.775,0.396,0.276,1.464,True,
KDP,2026-05-19,PDH,09:55,0.136,True,False,0.542,0.542,0.542,0.542,0.542,0.136,-0.068,-0.627,-1.085,-2.203,False,False
KDP,2026-05-19,PMH,09:53,0.136,True,True,0.696,0.696,0.696,0.696,0.696,0.305,-0.017,-0.424,-0.798,-2.054,False,False
KDP,2026-05-22,PDH,09:31,-0.278,False,False,1.259,1.259,1.259,1.259,1.259,0.948,0.948,0.757,0.55,0.705,True,
KDP,2026-05-22,PMH,09:31,-0.278,False,False,1.259,1.259,1.259,1.259,1.259,0.948,0.948,0.757,0.55,0.705,True,
KDP,2026-05-26,PDH,09:32,-0.378,False,False,1.056,1.226,2.776,2.912,2.912,0.954,0.92,2.674,2.129,0.715,True,True
KDP,2026-05-26,PMH,09:31,-0.378,False,False,1.644,1.816,3.374,3.511,3.511,1.233,1.422,3.22,2.724,1.302,True,True
KDP,2026-05-27,PDH,10:43,0.609,True,False,0.661,0.992,0.992,0.992,0.992,0.48,0.794,0.546,0.265,-0.413,,
KDP,2026-05-27,PMH,09:36,0.609,True,False,0.604,1.309,2.501,2.501,2.501,0.218,1.125,2.45,2.098,1.074,True,True
KDP,2026-05-28,PMH,10:35,-0.332,False,False,0.066,0.066,0.066,0.066,0.083,-0.099,-0.199,-0.099,-0.497,-0.48,False,False
KDP,2026-05-29,PMH,09:32,-0.25,False,False,0.45,0.45,0.45,0.45,0.899,-0.433,-0.017,-0.866,-0.25,0.067,False,
KDP,2026-06-01,PDH,10:15,-0.782,False,False,0.049,0.049,0.049,0.049,0.049,-0.544,-0.808,-1.27,-1.188,-0.346,False,False
KDP,2026-06-01,PMH,09:42,-0.782,False,False,1.018,1.218,1.218,1.218,1.218,0.951,0.601,-0.584,-0.184,0.818,True,
KDP,2026-06-02,PDH,09:35,0.0,False,False,0.066,0.247,0.247,0.247,0.56,-0.494,-0.049,-0.016,0.181,0.033,False,
KDP,2026-06-02,PMH,09:35,0.0,False,False,0.066,0.247,0.247,0.247,0.56,-0.494,-0.049,-0.016,0.181,0.033,False,
KDP,2026-06-03,PDH,09:42,-0.198,False,False,0.639,1.032,1.441,1.441,1.67,-0.197,0.95,0.966,1.392,0.066,True,
KDP,2026-06-03,PMH,09:34,-0.198,False,False,1.119,1.399,1.925,1.925,2.156,0.609,1.316,1.448,1.662,0.543,True,True
KDP,2026-06-05,PMH,09:43,1.065,True,False,0.621,0.621,0.621,0.621,1.128,0.311,-0.261,-0.36,0.229,-0.18,False,
KDP,2026-06-08,PMH,09:31,0.033,False,False,0.333,0.422,0.455,0.471,0.471,0.049,-0.211,0.357,0.032,-0.065,False,
KDP,2026-06-09,PDH,09:31,0.292,True,False,0.485,0.969,1.099,1.519,2.1,0.291,0.905,1.05,1.276,1.729,True,True
KDP,2026-06-09,PMH,09:52,0.292,True,False,0.563,0.579,0.724,1.11,1.689,0.354,0.322,0.563,0.853,1.319,True,
KDP,2026-06-10,PDH,09:31,0.81,True,True,1.575,1.575,1.575,1.575,1.654,1.386,0.866,0.787,1.15,-0.252,True,
KDP,2026-06-10,PMH,09:34,0.81,True,False,1.002,1.002,1.002,1.002,1.08,0.72,0.36,0.188,0.611,-0.814,False,
KDP,2026-06-15,PDH,10:23,-0.331,False,False,0.047,0.047,0.047,0.047,0.299,-0.095,-0.284,-0.898,-0.032,0.126,False,
KDP,2026-06-15,PMH,10:24,-0.331,False,False,0.016,0.016,0.016,0.016,0.268,-0.079,-0.346,-0.96,-0.063,0.094,False,
KLAC,2025-12-18,PMH,09:40,4.35,True,True,0.851,0.851,0.851,0.851,0.853,-0.142,0.281,0.242,0.176,0.026,False,
KLAC,2025-12-22,PDH,10:23,2.251,True,True,-0.044,0.11,0.328,0.328,0.437,-0.149,-0.066,-0.023,0.054,0.219,False,
KLAC,2025-12-23,PMH,09:57,-0.582,False,False,0.464,0.464,0.489,0.532,0.64,0.322,0.284,0.489,0.468,0.383,,
KLAC,2025-12-24,PDH,09:35,0.043,False,False,0.37,0.37,0.37,0.395,0.545,0.276,0.139,0.104,0.187,0.373,False,
KLAC,2025-12-24,PMH,10:04,0.043,False,False,0.118,0.118,0.118,0.328,0.328,-0.078,-0.213,-0.089,0.156,0.156,,
KLAC,2025-12-26,PDH,09:33,0.471,True,True,0.312,0.312,0.312,0.312,0.454,-0.244,-0.053,-0.035,0.036,-0.165,,
KLAC,2025-12-29,PMH,09:34,-0.382,False,False,0.499,0.499,0.499,0.499,0.499,-0.805,-0.7,-0.802,-1.18,-1.471,False,False
KLAC,2026-01-02,PDH,11:55,3.694,True,True,0.525,0.84,1.24,1.867,2.268,0.104,0.75,0.899,1.764,1.797,True,True
KLAC,2026-01-02,PMH,11:03,3.694,True,True,0.528,0.528,0.528,0.714,1.736,0.003,-0.37,0.26,0.414,1.268,False,
KLAC,2026-01-06,PDH,09:36,0.859,True,False,1.806,1.806,2.315,2.315,2.315,1.507,0.808,2.158,1.834,1.383,True,True
KLAC,2026-01-06,PMH,09:35,0.859,True,False,2.056,2.056,2.565,2.565,2.565,1.793,1.254,2.47,2.049,1.631,True,True
KLAC,2026-01-09,PDH,09:36,2.424,True,True,1.625,2.26,2.562,2.809,3.053,0.877,2.075,1.845,2.712,2.679,True,True
KLAC,2026-01-09,PMH,09:38,2.424,True,False,0.874,1.504,1.804,2.112,2.291,-0.221,1.208,1.222,2.067,1.92,False,True
KLAC,2026-01-12,PDH,09:39,-1.005,False,False,0.536,0.659,0.776,1.26,1.781,0.049,0.57,0.497,0.83,1.493,False,
KLAC,2026-01-15,PMH,09:38,7.267,True,False,1.161,1.161,1.293,1.295,1.295,-0.092,0.541,0.735,0.97,-0.348,True,
KLAC,2026-01-20,PMH,09:33,-2.598,False,False,0.664,0.664,0.664,0.664,0.664,-0.402,-1.304,-1.14,-1.423,-3.89,False,False
KLAC,2026-01-21,PMH,09:45,1.467,True,False,0.158,0.615,1.285,1.285,2.103,-0.532,0.515,-0.244,-0.758,0.653,False,False
KLAC,2026-01-23,PMH,10:28,-1.25,False,False,0.259,0.324,0.324,0.324,0.505,-0.038,-0.097,-0.139,-0.271,0.502,False,
KLAC,2026-01-26,PDH,09:35,-0.264,False,False,1.15,1.15,1.354,2.433,2.788,0.877,0.299,1.354,2.0,1.858,True,True
KLAC,2026-01-26,PMH,09:35,-0.264,False,False,1.15,1.15,1.354,2.433,2.788,0.877,0.299,1.354,2.0,1.858,True,True
KLAC,2026-01-27,PMH,09:41,1.223,True,False,0.619,1.61,1.963,2.082,2.082,0.137,1.017,1.851,1.807,2.002,True,True
KLAC,2026-01-28,PDH,10:04,1.53,True,True,0.132,0.151,0.408,0.408,0.93,-0.244,-0.207,-0.093,0.004,0.447,False,False
KLAC,2026-01-29,PDH,11:47,0.968,True,False,0.303,1.047,1.44,1.646,2.6,0.096,0.478,1.22,1.229,2.6,False,True
KLAC,2026-01-29,PMH,09:33,0.968,True,False,0.171,0.171,0.171,0.171,1.459,-1.533,-1.683,-1.747,-0.437,1.459,False,False
KLAC,2026-02-02,PMH,09:31,-1.984,False,False,0.491,0.491,0.491,0.491,0.491,-1.109,-0.595,-1.505,-1.646,-1.634,False,False
KLAC,2026-02-04,PMH,09:36,0.715,True,False,0.177,0.177,0.177,0.177,0.177,-1.634,-2.337,-3.741,-5.605,-4.952,False,False
KLAC,2026-02-05,PMH,11:53,-1.064,False,False,0.439,1.175,1.175,1.175,1.175,0.289,0.977,-0.169,-0.195,-0.117,True,
KLAC,2026-02-06,PMH,09:31,3.341,True,False,2.522,2.522,2.772,3.405,4.007,0.381,1.364,2.687,3.129,3.496,False,True
KLAC,2026-02-09,PDH,09:46,-0.218,False,False,0.479,0.479,0.479,0.479,0.479,-0.151,-0.141,-0.442,-0.841,-0.756,False,False
KLAC,2026-02-09,PMH,09:32,-0.218,False,True,0.729,1.009,1.009,1.009,1.009,0.019,0.599,-0.005,-0.249,-0.232,False,False
KLAC,2026-02-11,PMH,09:33,2.661,True,False,1.134,1.134,1.134,1.134,1.134,-0.321,-2.152,-0.545,-0.191,-0.413,True,False
KLAC,2026-02-13,PMH,09:32,0.553,True,False,0.491,0.491,0.725,0.725,0.725,-1.1,-0.016,-1.352,-2.161,-1.31,False,False
KLAC,2026-02-17,PMH,09:39,-1.405,False,False,0.235,0.475,1.819,1.982,1.982,-0.959,-0.718,1.346,1.312,0.833,False,False
KLAC,2026-02-18,PDH,09:54,0.538,True,False,0.7,0.7,0.958,0.958,0.958,0.542,0.449,0.731,0.204,-0.577,False,False
KLAC,2026-02-18,PMH,09:59,0.538,True,False,0.503,0.503,0.761,0.761,0.761,0.239,0.403,0.391,-0.116,-0.771,False,False
KLAC,2026-02-20,PDH,09:34,-1.01,False,False,1.183,1.183,1.354,1.354,1.516,-0.115,0.077,0.722,-0.366,1.445,True,
KLAC,2026-02-23,PDH,09:32,-0.447,False,False,-0.017,0.0,0.046,0.046,0.247,-0.66,-0.095,-3.005,-3.012,-1.456,False,False
KLAC,2026-02-23,PMH,09:35,-0.447,False,False,0.899,0.963,0.963,0.963,0.963,-0.06,0.68,-1.988,-2.347,-0.553,False,False
KLAC,2026-02-24,PDH,09:52,1.37,True,False,-0.006,-0.006,-0.006,0.579,0.81,-1.288,-0.937,-0.675,0.39,-0.706,False,False
KLAC,2026-02-24,PMH,09:45,1.37,True,False,0.208,0.208,0.208,0.481,0.868,-1.11,-0.849,-0.449,0.473,-0.649,False,False
KLAC,2026-02-27,PMH,09:33,-1.832,False,False,0.03,0.135,0.154,0.154,1.417,-0.742,-0.827,-0.125,-0.408,0.553,False,False
KLAC,2026-03-02,PMH,09:53,-2.37,False,False,0.446,0.446,0.446,0.499,1.008,-1.213,-0.564,-0.642,0.174,0.574,False,False
KLAC,2026-03-04,PMH,10:09,2.243,True,True,0.462,0.895,0.916,0.916,0.916,0.04,0.395,0.592,-0.182,0.507,False,
KLAC,2026-03-09,PMH,09:36,-1.608,False,False,0.904,1.5,2.997,4.213,7.04,0.088,1.455,2.538,4.213,6.615,False,True
KLAC,2026-03-10,PDH,09:32,-0.59,False,False,1.187,1.187,2.227,2.653,3.455,0.473,0.686,2.179,1.756,1.188,False,True
KLAC,2026-03-10,PMH,11:02,-0.59,False,False,0.098,0.516,0.516,1.225,1.3,0.051,-0.139,0.411,1.225,-0.92,False,False
KLAC,2026-03-11,PDH,10:05,0.255,True,False,0.467,0.467,0.467,0.467,0.467,-0.52,-0.577,-0.787,-0.054,-1.549,False,False
KLAC,2026-03-11,PMH,09:32,0.255,True,False,1.205,2.088,2.088,2.088,2.088,0.913,1.068,0.965,1.196,0.04,False,True
KLAC,2026-03-13,PMH,09:45,0.527,True,False,0.88,1.01,1.01,1.01,1.01,0.252,-0.356,-0.454,-0.263,-0.836,True,False
KLAC,2026-03-16,PDH,09:33,2.271,True,True,0.331,0.331,0.331,0.331,0.331,-0.17,-0.338,-0.495,-1.368,-0.697,False,False
KLAC,2026-03-17,PDH,09:59,0.762,True,False,1.236,1.236,1.236,1.236,1.578,0.637,0.28,-0.656,-0.269,1.328,False,
KLAC,2026-03-17,PMH,09:54,0.762,True,False,1.579,1.579,1.579,1.579,1.922,1.03,0.914,-0.233,0.121,1.671,True,
KLAC,2026-03-18,PDH,09:47,-0.315,False,False,0.308,0.308,1.047,1.352,1.792,-0.378,-0.683,0.641,1.03,-0.283,False,False
KLAC,2026-03-18,PMH,11:52,-0.315,False,False,0.082,0.192,0.271,0.627,0.627,-0.454,-0.162,0.029,-0.545,-1.424,False,False
KLAC,2026-03-19,PMH,10:11,-2.899,False,False,0.32,0.32,0.32,0.32,2.37,-0.649,-0.327,-0.442,-1.071,1.929,False,False
KLAC,2026-03-20,PDH,09:36,-0.246,False,False,0.145,0.145,0.145,0.145,0.233,-2.036,-3.065,-2.727,-2.816,-1.358,False,False
KLAC,2026-03-20,PMH,09:42,-0.246,False,False,-0.004,-0.004,-0.004,-0.004,0.0,-2.63,-2.781,-2.366,-2.493,-1.148,False,False
KLAC,2026-03-23,PDH,09:39,2.26,True,False,1.954,2.493,2.493,2.493,2.493,1.621,2.08,1.262,-0.635,-1.539,True,True
KLAC,2026-03-23,PMH,09:46,2.26,True,False,0.837,1.305,1.305,1.305,1.305,0.558,0.992,-0.232,-1.791,-2.679,True,False
KLAC,2026-03-24,PDH,11:24,-1.756,False,False,0.127,0.325,0.325,0.325,0.325,-0.07,-0.35,-1.121,-0.961,-0.696,False,False
KLAC,2026-03-24,PMH,09:39,-1.756,False,False,2.248,2.472,4.43,4.658,4.658,2.248,2.181,4.157,3.504,3.594,False,True
KLAC,2026-03-27,PMH,09:33,-1.04,False,False,1.464,1.464,1.601,1.601,1.601,0.135,-0.038,1.447,0.658,-0.873,True,False
KLAC,2026-03-31,PMH,09:34,2.412,True,False,0.786,0.786,0.786,0.786,3.836,0.364,-0.326,-0.074,-0.298,3.551,False,False
KLAC,2026-04-01,PMH,09:37,0.725,True,False,1.125,1.125,1.125,1.125,1.245,0.526,0.172,0.756,0.232,-0.066,True,
KLAC,2026-04-02,PMH,09:52,-4.391,False,False,1.858,3.236,3.236,3.236,3.236,1.398,2.215,2.037,1.46,2.478,True,True
KLAC,2026-04-06,PDH,09:37,0.396,True,False,0.73,0.73,0.73,0.73,0.73,-0.628,-0.134,-0.388,0.059,0.626,False,
KLAC,2026-04-06,PMH,09:37,0.396,True,False,0.73,0.73,0.73,0.73,0.73,-0.628,-0.134,-0.388,0.059,0.626,False,
KLAC,2026-04-07,PMH,09:34,-1.068,False,False,0.638,0.638,0.638,0.638,0.998,-0.992,-0.383,-0.664,-0.201,0.988,False,False
KLAC,2026-04-08,PMH,10:02,7.088,True,False,0.375,0.375,0.4,0.4,0.536,-0.022,-1.104,0.072,-0.043,0.526,False,False
KLAC,2026-04-09,PDH,09:36,-0.356,False,False,0.879,0.879,1.244,1.811,2.827,0.528,-0.59,1.103,1.645,2.362,False,True
KLAC,2026-04-13,PMH,09:47,-0.303,False,True,0.246,0.246,0.246,1.066,2.17,-0.287,0.089,-0.254,0.856,1.993,False,True
KLAC,2026-04-14,PDH,09:49,1.131,True,True,1.347,1.434,1.434,1.434,1.434,1.081,1.001,0.982,1.091,1.316,True,
KLAC,2026-04-14,PMH,10:25,1.131,True,False,0.018,0.018,0.018,0.018,0.018,-0.345,-0.704,-0.418,-0.474,-0.09,False,
KLAC,2026-04-20,PDH,10:20,0.027,False,False,0.255,0.255,0.441,0.441,0.79,0.02,0.108,0.12,0.097,0.708,False,
KLAC,2026-04-20,PMH,11:22,0.027,False,False,0.083,0.083,0.083,0.083,0.431,-0.419,-0.24,-0.336,-0.153,0.349,False,
KLAC,2026-04-21,PDH,09:52,0.483,True,True,0.437,0.475,0.475,0.475,0.475,0.268,-0.416,-1.404,-0.981,-1.163,False,False
KLAC,2026-04-21,PMH,09:32,0.483,True,False,-0.004,-0.004,-0.004,-0.004,0.01,-0.626,-0.831,-1.761,-1.383,-1.904,False,False
KLAC,2026-04-23,PDH,09:38,0.668,True,True,1.574,1.63,1.63,1.63,1.63,1.424,0.795,1.473,1.063,0.135,True,False
KLAC,2026-04-23,PMH,09:47,0.668,True,False,0.964,0.964,0.964,0.964,0.964,0.197,0.449,0.635,0.228,-0.521,False,False
KLAC,2026-05-04,PDH,09:41,-0.441,False,False,0.144,0.144,0.144,0.144,0.144,-0.351,-1.553,-3.289,-3.438,-2.019,False,False
KLAC,2026-05-05,PDH,11:11,1.866,True,False,0.404,0.705,0.887,0.887,0.887,0.404,0.611,0.214,0.097,-1.038,False,False
KLAC,2026-05-05,PMH,11:11,1.866,True,False,0.404,0.705,0.887,0.887,0.887,0.404,0.611,0.214,0.097,-1.038,False,False
KLAC,2026-05-06,PDH,09:51,2.843,True,True,0.311,1.472,2.465,2.465,3.067,-0.105,1.472,1.767,1.309,2.586,False,True
KLAC,2026-05-06,PMH,09:34,2.843,True,False,0.258,0.258,0.653,0.653,1.245,-2.055,-1.352,0.365,-0.029,0.773,False,False
KLAC,2026-05-08,PDH,09:31,3.504,True,True,2.342,2.342,2.92,2.92,3.691,2.245,1.783,1.826,1.94,2.6,True,True
KLAC,2026-05-08,PMH,09:32,3.504,True,True,1.939,1.939,2.514,2.514,3.283,1.73,1.417,1.409,1.623,2.196,True,True
KLAC,2026-05-11,PDH,10:46,-0.879,False,False,0.306,0.306,0.306,0.306,0.306,-0.87,-0.465,-0.71,-1.305,-2.469,False,False
KLAC,2026-05-11,PMH,10:02,-0.879,False,False,0.773,1.162,1.162,1.162,1.162,0.23,0.468,0.524,0.304,-1.637,True,False
KLAC,2026-05-13,PDH,09:37,1.174,True,True,0.59,0.59,0.59,1.354,2.455,-1.075,-0.396,0.201,0.881,1.615,False,False
KLAC,2026-05-14,PDH,09:37,-0.079,False,False,1.252,1.252,1.433,1.863,2.328,0.312,0.186,1.427,1.286,1.348,True,True
KLAC,2026-05-14,PMH,09:37,-0.079,False,False,1.252,1.252,1.433,1.863,2.328,0.312,0.186,1.427,1.286,1.348,True,True
KLAC,2026-05-20,PMH,09:33,2.068,True,False,0.431,1.765,2.774,2.774,2.774,0.257,1.611,2.45,1.959,2.355,False,True
KLAC,2026-05-21,PDH,09:32,-0.211,False,False,0.967,1.018,1.018,1.018,2.073,0.582,0.422,-0.174,0.119,0.28,True,True
KLAC,2026-05-21,PMH,09:34,-0.211,False,False,0.543,0.595,0.595,0.595,1.646,0.285,-0.094,-0.817,-0.352,-0.141,False,False
KLAC,2026-05-22,PDH,09:32,1.609,True,False,0.823,0.823,1.121,1.218,1.552,0.648,0.318,1.08,1.02,0.386,False,False
KLAC,2026-05-22,PMH,09:34,1.609,True,True,1.358,1.358,1.657,1.755,2.091,1.152,1.078,1.63,1.489,0.919,True,True
KLAC,2026-05-26,PMH,10:04,2.569,True,False,1.505,1.955,1.955,1.955,3.205,1.464,1.39,0.931,1.792,2.604,True,True
KLAC,2026-05-29,PDH,09:46,-0.086,False,False,0.529,0.529,0.529,0.529,0.529,-0.261,-1.266,-1.447,-2.356,-2.176,False,False
KLAC,2026-05-29,PMH,09:33,-0.086,False,False,1.445,1.445,1.445,1.445,1.445,0.957,0.404,-0.271,-1.404,-1.285,True,False
KLAC,2026-06-01,PMH,09:36,-1.801,False,False,-0.085,-0.085,-0.085,-0.085,0.777,-1.393,-1.413,-0.818,-0.483,0.363,False,False
KLAC,2026-06-02,PMH,09:38,1.732,True,False,1.132,1.45,2.828,2.931,3.652,0.534,1.264,2.295,1.789,3.484,True,True
KLAC,2026-06-03,PDH,09:31,0.2,True,True,0.907,1.365,2.119,2.119,4.157,-0.385,1.19,1.573,1.509,3.171,False,False
KLAC,2026-06-03,PMH,09:33,0.2,True,False,0.112,0.627,1.375,1.375,3.399,-1.052,0.364,0.894,0.742,2.42,False,False
KLAC,2026-06-08,PDH,09:40,5.229,True,False,1.188,1.453,3.285,3.759,3.759,0.092,1.407,2.944,3.056,2.388,True,True
KLAC,2026-06-08,PMH,09:32,5.229,True,True,1.966,1.966,4.079,4.556,4.556,0.45,1.105,3.173,3.666,3.175,False,True
KLAC,2026-06-09,PMH,09:32,3.092,True,True,3.751,3.751,3.751,3.751,3.751,2.896,1.023,-3.324,-6.49,-1.904,True,True
KLAC,2026-06-10,PDH,09:57,0.953,True,False,1.826,1.826,1.826,1.826,1.826,0.741,-2.985,-4.423,-5.089,-5.568,False,False
KLAC,2026-06-10,PMH,09:35,0.953,True,False,4.422,5.814,5.814,5.814,5.814,3.974,4.778,-0.906,-0.219,-1.869,True,True
KLAC,2026-06-11,PDH,10:00,3.342,True,False,1.474,1.474,1.474,1.474,5.391,0.841,-0.951,0.767,-0.266,4.479,True,False
KLAC,2026-06-11,PMH,09:31,3.342,True,False,2.932,4.018,4.018,4.018,8.033,2.882,3.209,2.486,2.719,7.098,False,False
KLAC,2026-06-12,PMH,09:56,-90.104,False,False,2.855,2.855,3.13,3.282,4.57,1.487,1.095,1.793,2.748,4.41,True,True
KLAC,2026-06-15,PDH,10:26,3.548,True,True,0.19,0.19,0.19,0.19,1.095,-0.308,-1.214,-0.592,-0.663,0.211,False,False
KO,2025-12-17,PMH,09:33,0.27,True,False,0.148,0.148,0.148,0.148,0.269,-0.134,-0.41,-0.148,-0.523,-0.085,False,
KO,2025-12-18,PMH,09:39,-0.566,False,False,0.042,0.134,0.134,0.134,0.134,-0.24,-0.488,-0.41,-0.559,-0.453,False,
KO,2025-12-19,PMH,10:00,-0.455,False,False,0.233,0.475,0.475,0.475,0.475,0.177,0.29,0.177,-0.185,-0.469,,
KO,2025-12-23,PDH,10:16,0.007,False,False,0.021,0.021,0.021,0.021,0.021,-0.135,-0.171,-0.434,-0.271,-0.548,False,
KO,2025-12-29,PDH,09:54,0.172,True,False,0.207,0.349,0.349,0.349,0.349,0.111,0.157,-0.029,0.057,-0.036,,
KO,2025-12-29,PMH,09:31,0.172,True,False,0.257,0.4,0.514,0.514,0.514,0.243,0.314,0.221,0.121,0.128,,
KO,2025-12-31,PMH,09:49,-0.043,False,False,0.057,0.057,0.057,0.057,0.086,-0.043,-0.214,-0.136,-0.107,-0.243,,
KO,2026-01-08,PDH,09:44,0.015,False,False,1.101,1.424,1.505,1.689,1.99,0.888,1.314,1.322,1.63,1.828,True,
KO,2026-01-08,PMH,09:31,0.015,False,False,1.278,1.699,2.105,2.245,2.592,1.263,1.529,2.016,2.238,2.43,True,True
KO,2026-01-09,PDH,09:31,0.123,True,False,0.389,0.929,0.929,1.303,1.713,0.288,0.698,0.525,1.296,1.519,False,
KO,2026-01-09,PMH,09:31,0.123,True,True,0.389,0.929,0.929,1.303,1.713,0.288,0.698,0.525,1.296,1.519,False,
KO,2026-01-12,PDH,09:44,0.489,True,True,0.361,0.361,0.361,0.361,0.361,0.29,0.117,-0.247,-0.389,-0.332,False,
KO,2026-01-12,PMH,09:50,0.489,True,False,0.049,0.049,0.049,0.049,0.049,-0.086,-0.338,-0.451,-0.74,-0.641,False,
KO,2026-01-13,PMH,09:31,-0.078,False,False,0.29,0.418,0.418,0.418,0.814,0.108,0.226,-0.142,-0.333,0.793,False,
KO,2026-01-14,PDH,10:17,-0.063,False,False,0.161,0.351,0.372,0.372,0.582,0.112,0.224,0.098,0.063,0.189,,
KO,2026-01-14,PMH,10:17,-0.063,False,False,0.161,0.351,0.372,0.372,0.582,0.112,0.224,0.098,0.063,0.189,,
KO,2026-01-20,PDH,11:16,-0.611,False,False,0.315,0.729,1.181,1.212,1.438,0.293,0.71,1.124,0.787,1.424,True,
KO,2026-01-20,PMH,10:21,-0.611,False,False,0.121,0.482,1.139,1.593,1.852,0.057,0.433,1.114,1.447,1.838,True,
KO,2026-01-21,PDH,09:42,0.293,True,True,0.181,0.181,0.181,0.181,0.425,-0.738,-1.09,-0.766,-0.522,0.258,False,False
KO,2026-01-23,PDH,09:37,0.188,True,False,0.021,0.056,0.201,0.319,1.374,-0.097,-0.031,0.014,0.229,1.124,True,
KO,2026-01-26,PDH,10:01,-0.027,False,False,0.28,0.28,0.287,0.287,0.287,0.219,0.236,-0.301,-0.376,-0.691,False,
KO,2026-01-26,PMH,09:31,-0.027,False,False,0.137,0.404,0.411,0.411,0.411,0.123,0.342,-0.089,-0.164,-0.569,False,
KO,2026-01-27,PDH,11:27,-0.193,False,False,0.075,0.116,0.116,0.116,0.327,-0.13,-0.02,-0.102,-0.075,0.307,,
KO,2026-01-27,PMH,09:33,-0.193,False,False,0.454,0.565,0.998,1.088,1.302,0.296,0.551,0.95,0.888,1.281,True,
KO,2026-01-28,PMH,09:31,-0.449,False,False,0.15,0.15,0.15,0.15,0.15,-0.578,-0.313,-0.36,-0.313,-0.626,False,False
KO,2026-01-29,PDH,09:36,0.178,True,False,0.068,0.068,0.496,0.496,0.618,-0.435,-0.271,-0.02,0.129,-0.299,False,
KO,2026-01-29,PMH,09:34,0.178,True,False,0.354,0.354,0.783,0.783,0.906,0.007,-0.116,0.286,0.415,-0.014,,
KO,2026-01-30,PMH,09:34,0.409,True,False,0.095,0.095,0.135,0.244,1.456,-0.142,-0.034,-0.014,-0.075,1.395,True,
KO,2026-02-02,PDH,10:05,0.214,True,True,0.06,0.06,0.28,0.38,1.014,-0.414,-0.347,0.239,0.053,0.554,False,
KO,2026-02-02,PMH,09:40,0.214,True,False,0.233,0.233,0.233,0.233,0.665,-0.372,-0.977,-0.485,-0.12,0.206,False,False
KO,2026-02-03,PDH,09:33,-0.106,False,False,1.28,1.67,1.907,2.171,2.283,0.97,1.115,1.874,1.999,1.478,True,True
KO,2026-02-03,PMH,09:31,-0.106,False,False,1.454,1.844,1.957,2.347,2.459,1.249,1.348,1.917,2.089,1.653,True,True
KO,2026-02-04,PDH,09:31,0.488,True,False,0.658,0.658,0.658,0.658,0.742,0.503,-0.123,0.316,0.529,-0.252,False,
KO,2026-02-04,PMH,09:31,0.488,True,False,0.658,0.658,0.658,0.658,0.742,0.503,-0.123,0.316,0.529,-0.252,False,
KO,2026-02-05,PDH,09:33,0.627,True,False,0.34,0.8,0.8,0.8,0.889,0.339,0.684,-0.294,-0.16,0.441,,
KO,2026-02-05,PMH,09:32,0.627,True,False,0.647,1.182,1.182,1.182,1.271,0.61,0.995,0.09,0.166,0.822,True,
KO,2026-02-06,PDH,09:56,-0.006,False,False,0.247,0.247,0.247,0.247,0.431,0.076,-0.197,-0.184,-0.488,0.216,False,
KO,2026-02-06,PMH,09:35,-0.006,False,False,0.311,0.311,0.311,0.311,0.495,0.152,0.114,-0.247,-0.514,0.279,False,
KO,2026-02-11,PDH,10:01,0.091,False,False,0.711,0.767,1.597,1.746,1.836,0.496,0.702,1.585,1.746,1.269,True,
KO,2026-02-11,PMH,09:41,0.091,False,False,1.078,1.489,2.33,2.415,2.57,1.026,1.416,2.298,2.369,2.0,True,True
KO,2026-02-12,PDH,09:31,0.471,True,False,0.632,0.809,1.605,1.63,1.63,0.449,0.683,1.561,1.011,-0.177,True,
